"","CD31m_1","CD31m_2","CD31m_3","CD31m_4","Ost_c_1","Ost_c_2","Ost_c_3","Ost_c_4","Ost_ins_1","Ost_ins_2","Ost_ins_3","Ost_ins_4"
"P20645",15.90577,15.74381,15.72444,15.45376,16.26264,15.60865,15.82944,15.68388,15.99902,15.03938,15.89573,15.1856
"P20674",18.05835,18.10479,18.29823,17.71791,18.06529,17.99305,17.64979,17.85511,17.86344,17.34744,17.84197,17.35564
"P22692",15.46919,14.78889,15.31845,14.94698,16.38064,15.31021,16.28335,15.17837,15.96861,14.6876,15.89371,15.18623
"P34059",14.78707,14.84804,14.92962,14.52572,15.17389,14.9531,15.07369,15.26851,15.23791,14.71152,14.70674,15.32923
"P42677",15.63082,15.13967,15.33041,14.81067,14.96704,15.14422,15.21482,15.08084,15.37256,15.68068,15.50264,15.64442
"P48060",15.35709,14.95412,14.65258,15.334378792531,14.9885,15.56967,15.89091,15.63987,15.86977,16.12591,15.31072,15.85417
"P48651",13.55658,13.60897,12.94162,13.91612,13.6350885539126,13.82374,13.60748,14.06204,13.6979273182381,13.77985,14.02578,13.37548
"P50135",15.88521,15.01547,15.81607,15.49301,15.90564,15.08831,15.7213,15.30119,15.90373,15.0348754163352,15.84086,15.19025
"P50583",15.41368,15.78038,15.92744,14.64799,16.06904,15.83829,15.81356,15.68129,16.09152,15.6366,15.88434,15.85925
"P52298",14.29622,14.16938,14.62773,14.01287,14.04075,13.6946,13.42952,13.24977,13.67785,13.18331,13.98533,13.06533
"P53611",15.32968,15.05592,14.92158,15.94312,15.39979,16.10402,15.7885,15.6977,16.04644,15.66647,15.36637,15.99532
"P54725",15.09159,15.19653,15.20256,14.91634,15.17741,15.28381,14.82006,14.88024,15.25936,14.71609,14.91814,15.621
"P55210",14.77427,14.47917,14.98896,14.75782,14.56494,14.52454,13.93986,14.01041,14.27431,13.59885,14.18913,13.26967
"P60033",15.9129,17.22862,15.51933,15.98903,16.83327,17.39328,17.1079,16.46896,17.08919,17.4551,17.32001,17.18545
"P61962",15.36055,15.19078,15.3287,14.92223,15.08345,15.0019,15.10382,14.69245,14.97131,14.85032,15.35993,14.96949
"P62314",14.94713,14.39791,14.67585,14.67518,14.139,14.2562,15.00249,14.90997,14.76399,16.08318,14.86913,15.00601
"P62899",18.23944,18.47127,19.31405,17.99623,18.95888,18.36462,19.09674,19.24571,19.41798,19.66577,18.92784,19.06562
"P63098",13.9802,14.16052,14.44877,13.80062471399,14.59383,14.18149,14.44599,14.02637,14.1487,13.53323,14.26247,14.10102
"P78536",14.09309,13.49828,14.12803,14.05522,14.13179,13.86666,13.89867,13.9741,13.9679,13.35843,13.99512,13.34576
"Q00013",16.31061,16.13953,16.94234,16.0996151699207,15.97652,15.73273,15.77151,15.75275,15.85311,15.99768,16.0279281467923,15.96426
"Q00535",14.36062,15.54514,14.5826912854799,15.24025,15.71137,15.35469,15.60124,15.81729,14.99941,14.13619,15.56886,15.35372
"Q02224",16.66479,16.93492,16.4752,16.79252,16.97463,16.94725,16.71249,16.66726,16.15638,16.12425,16.7672,16.05223
"Q13188",15.4124,15.45723,15.16076,15.3713886468879,15.24274,15.29296,15.37733,15.26323,15.23007,15.68365,15.25813,15.27589
"Q13427",15.08701,15.37105,15.58366,14.67108,15.04019,14.93283,14.38913,14.31264,14.80994,14.51632,14.74486,14.32507
"Q13610",14.89208,16.11822,16.51167,15.75167,15.52567,15.19387,16.0261,15.2124,15.36936,15.92477,15.27786,16.07628
"Q13641",14.73461,14.54857,14.46342,14.6974049694884,15.13806,15.25373,15.08479,15.48321,15.25768,15.09901,14.79085,15.66983
"Q14596",17.34875,17.14872,16.5635,15.94515,17.64536,17.08131,17.27224,17.81671,17.98356,17.45848,16.83031,18.06184
"Q15113",14.47949,14.62813,14.39338,14.26175,14.6171,14.21551,14.49673,13.00652,14.61703,13.8500674726448,14.46142,13.49834
"Q15287",13.75321,13.86392,14.37851,14.2513244922862,14.42019,14.08024,14.22835,14.36413,14.2306,14.10254,14.69286,13.41853
"Q15363",15.89987,15.78213,15.19346,16.14734,15.96291,15.80844,16.27474,16.3754,16.42763,15.90215,16.31134,16.36581
"Q15714",14.12256,13.82646,14.31284,13.89722,14.60293,13.70403,14.05589,13.99996,14.23228,13.4866467229986,14.11115,14.12073
"Q15847",15.80418,16.4585,15.74871,15.51516,16.06938,16.7518,15.13319,16.69283,16.00823,16.78219,15.28854,16.34754
"Q16831",15.11508,14.47928,14.30004,15.34362,14.37607,14.77833,14.8938,15.18373,15.25728,15.49486,14.99395,15.24993
"Q2TAA2",14.84091,15.58735,14.89932,14.66923,15.62479,15.44754,15.10855,15.63924,15.49575,15.36851,15.00858,15.7489
"Q495W5",15.23267,15.3898,15.58475,14.8063062220932,15.28133,15.0987,14.85261,14.75744,15.24906,14.82542,14.80648,14.53527
"Q4V9L6",15.72857,14.36713,14.40186,15.95259,16.4289,14.687,15.99978,15.9814,16.00909,13.9285,15.0409,15.05879
"Q4VC31",14.83008,14.90524,15.60573,14.77031,15.1396,14.90681,14.71913,14.5412,14.75894,14.12402,14.96456,15.03166
"Q5W111",13.88193,13.80815,13.5510719775259,14.37001,13.86453,13.90425,14.04736,14.29863,14.14835,14.04021,14.10904,14.09531
"Q68D91",13.95063,13.94077,13.92909,13.867537384108,14.05762,14.02097,14.23963,14.21925,14.15518,14.20539,13.7885,14.02871
"Q6NYC1",14.55112,14.2522,14.72973,14.2764538351732,14.14791,13.89514,14.10246,13.72039,14.31348,13.71929,14.27969,13.98836
"Q6Y288",14.61244,14.44363,14.28722,13.6748196585031,14.73629,14.53574,14.67953,14.62529,14.82079,14.63995,13.26882,14.72738
"Q6ZRP7",13.90024,13.64775,14.01316,14.11797,13.96799,13.64772,14.01456,13.65319,13.82859,15.25799,13.90256,14.39766
"Q7L4I2",15.41953,15.22754,16.03022,15.71869,15.15515,14.70374,15.09861,14.7300364395959,14.93885,14.5941889490539,15.84691,14.68604
"Q86VN1",13.9141027383325,13.8556,13.56467,13.79571,13.86175,13.86711,13.87447,13.85949,14.25563,14.40798,14.15936,13.63981
"Q86VW0",14.0067025522279,14.17359,13.32939,14.67622,13.7949904271061,14.23463,14.39298,14.49217,14.21569,14.5759,14.44517,14.44554
"Q8N128",16.5022,16.61281,16.77913,17.25991,17.12022,16.56809,16.68362,16.72549,16.70101,16.99244,16.99634,16.55585
"Q8N5M9",18.21913,18.0798,17.70791,18.11308735846,17.94245,18.13693,18.26749,18.10506,18.01408,17.98131,18.17534,17.93392
"Q8N668",15.12597,14.92636,14.84157,15.25626,15.64102,14.83743,15.21189,15.19915,15.48105,15.18842,14.94667,15.67664
"Q8NBL1",13.7644632538493,13.94606,13.3283,13.41047,13.91531,13.96776,14.13362,14.1692,14.37375,14.55589,13.62579,14.5001
"Q8NFH5",14.58178,14.4779,15.19152,14.4867,14.31272,13.90772,13.94472,13.8286,14.33841,13.78132,14.31747,14.1711
"Q8TEA8",13.49252,13.9511,13.51377,13.5134,13.79221,14.03597,13.35701,13.96975,13.6643,13.69908,13.85028,13.8134
"Q8WTW3",15.3896477739906,15.05177,15.31573,15.87428,14.9149200049474,14.92926,15.52501,15.43575,15.10637,15.17848,15.49426,15.52848
"Q8WUI4",14.64548,14.63375,14.72339,14.76057,14.38332,14.43238,14.61762,14.56273,14.13921,14.2626500817109,14.60702,14.41789
"Q92530",15.64084,15.28378,15.26465,14.93305,15.50387,15.40166,15.33658,15.15872,15.73291,15.57812,14.94421,15.55215
"Q92688",15.47106,14.23438,14.10944,15.263519269295,14.58973,14.83328,14.96461,15.62204,15.23497,15.31737,14.36417,15.17548
"Q92871",14.52249,14.4250461290775,14.19018,14.69328,14.94631,14.35102,14.68496,14.8108,14.34139,13.54151,14.78834,14.66396
"Q96A35",14.93779,14.80376,15.18629,14.48671,14.90771,14.68064,14.83118,14.88334,15.03577,15.12147,14.54235,15.17216
"Q96C01",15.57794,16.39671,16.1542,15.2802217213329,15.9636,15.936601578242,15.65411,15.84636,15.09495,15.20354,15.17113,15.90128
"Q96DV4",19.18979,18.39845,18.93087,18.67422,18.62143,18.31473,18.41027,18.21025,18.76652,18.27131,19.03277,18.45465
"Q96EL3",15.01857,15.20772,15.49031,14.9165,15.07797,14.85933,14.7461457185926,14.81733,14.80294,14.62272,14.88063,14.69964
"Q96FJ2",14.64471,14.34637,14.15102,14.8403644234387,15.01876,14.76616,14.59468,14.3753198955076,14.71914,14.12883,15.26479,13.7114
"Q96G23",15.04995,15.12805,14.46419,15.0736904182687,14.76077,15.37131,15.74584,15.60149,15.59843,15.78899,14.97203,15.67341
"Q96GG9",14.72262,14.8543,14.32125,14.86595,14.97846,15.22774,15.33729,15.32004,15.22875,15.11046,15.30213,15.00284
"Q96K17",15.63298,16.2082,16.20452,15.4834694536751,15.94201,15.89493,15.63601,15.50702,15.80253,15.63127,15.7934340148355,15.75346
"Q96MW1",14.93862,14.94095,14.9585003442023,14.7886,14.92471,14.77022,15.0046,14.90398,14.73505,14.48938,14.9479202355748,14.63106
"Q96QD8",15.24957,15.22069,13.73391,15.80474,15.45703,15.3422,15.72163,15.74242,16.05908,15.65649,15.9136,15.36465
"Q99442",15.65739,15.4256,15.55724,15.51171,15.38094,15.71728,15.55958,15.94806,15.45732,15.77164,15.63773,15.71036
"Q99543",14.22474,13.78385,14.40555,13.90415,13.91022,13.46916,13.46491,13.4491,13.73875,13.41679,13.86577,13.71559
"Q99996",16.2705,15.37453,16.10272,15.62341,16.34556,16.34452,15.98735,16.04336,16.2547179578985,16.38644,15.71193,15.74262
"Q9BQA1",15.60544,15.92907,15.64899,15.4683141359024,15.92845,15.82048,15.75367,15.48949,15.80114,15.74423,15.83027,15.9822
"Q9BRP4",14.10857,13.9647758856147,14.03788,13.95172,14.02983,13.84714,14.24794,14.27345,13.82294,13.80862,13.90681,14.2731
"Q9BRQ6",16.9245,16.9316,16.98072,16.77669,16.77367,16.74199,16.85807,16.90165,16.78546,16.79038,16.78628,16.9797
"Q9BT22",14.98989,14.50962,14.0678,15.03656,14.33582,15.21422,15.17228,15.52535,14.89865,15.26501,15.07301,15.33123
"Q9BU61",14.209,14.30233,14.61735,14.2458733061591,14.16946,13.9417086133125,13.56514,13.92723,13.70858,13.54346,14.07536,13.7313016357887
"Q9BV36",14.0230498076448,13.78304,14.22997,13.68782,14.26865,12.74344,13.40519,13.87147,14.56509,13.2023611439715,14.16628,14.13429
"Q9BVC6",18.32367,17.72083,17.73769,17.64768,17.59152,17.77441,18.21815,18.44131,18.12511,18.214,17.6165,17.97965
"Q9BX68",16.90474,17.47017,16.94634,16.310844984062,17.1321,17.33527,16.87214,16.95128,16.97941,16.98437,16.20944,16.79174
"Q9BYD2",13.97547,13.848556786487,13.93738,13.59707,13.17351,13.7090834408121,13.27615,13.34503,13.40433,14.26609,13.55603,13.52779
"Q9C0H2",14.51869,13.78262,14.17263,13.78779,13.74514,13.80239,14.53452,14.05875,14.30052,13.94115,14.04043,13.90563
"Q9H0U3",15.84397,15.30141,15.12389,16.29815,15.16369,15.95986,15.90063,16.14988,15.79732,16.25234,15.68578,15.76386
"Q9H1K1",15.38909,15.78968,15.52231,15.09206,15.77932,15.70191,15.14288,15.39578,15.42542,15.14512,15.2957,15.04122
"Q9H267",14.1016,14.10647,13.81113,14.36675,13.88408,14.33177,14.22683,14.51643,14.08866,14.34413,14.16172,14.31979
"Q9H4A5",14.0545,14.08596,14.38728,14.0156175719775,14.50298,14.40821,13.7017,14.09474,14.2732806077955,13.7283,14.25098,14.51683
"Q9H6Y2",13.85923,14.00253,14.24687,13.6366108127694,13.55933,13.3961,12.88304,12.86965,13.34268,13.25701,13.42248,13.0281863131871
"Q9H7C9",15.16244,15.64736,15.75822,15.21224,15.60996,15.46103,15.47076,15.2242,15.46696,15.1227,15.37873,15.13054
"Q9HA64",13.55354,14.14708,13.75511,13.5230365826001,14.25426,13.81308,13.92035,14.15228,14.18534,14.14557,13.67137,14.24499
"Q9HC07",15.6441,15.35825,14.63674,16.1565,15.01974,15.4127,15.86765,15.59328,15.90169,15.86784,15.65798,15.74866
"Q9HD42",15.20171,15.3849,15.79619,15.2816555920123,15.0695,14.74752,14.56154,14.95955,14.58887,14.44173,15.11322,14.78882
"Q9NQ50",15.38068,15.18392,15.64967,14.7382,15.26018,15.02106,14.6647,15.05229,15.11795,15.1226,14.80847,15.04991
"Q9NR46",14.45232,14.89211,14.78766,14.4939596057137,14.79379,14.80598,14.37123,14.80623,14.67219,14.60203,14.54689,14.89952
"Q9NV96",13.93883,13.44864,13.93196,14.0910229258015,13.7788,13.81826,13.57562,13.7839,13.66463,14.01194,13.94852,13.65419
"Q9NW68",13.90185,14.16644,14.3893,13.7432759239007,14.17115,13.97653,14.06959,13.79137,14.09408,13.43657,14.00534,13.76015
"Q9NWV4",14.4141,15.08906,14.86861,14.94947,14.96635,14.96374,14.68926,14.60953,14.58756,14.52025,14.68023,14.52575
"Q9NX24",15.96143,15.62897,16.31727,15.39269,15.43769,15.25775,15.08181,14.62649,15.20284,14.85416,15.25675,14.78137
"Q9NX58",13.6312,13.25359,14.1326,13.38214,13.26738,13.0372,13.15345,13.00036,13.56564,13.92341,13.13884,13.23176
"Q9NYL2",13.92489,13.94861,13.74918,13.73716,14.2742,13.85849,14.02522,13.86313,14.25766,13.99401,13.99153,13.9664095655221
"Q9NZJ7",14.90624,14.74156,14.2082846487461,16.01137,14.42835,15.0856,15.2033700556363,15.60055,15.1237466289937,15.84443,14.94476,15.73264
"Q9NZN8",14.5906,14.49942,14.62751,14.57106,14.3303066564958,14.19343,14.16491,13.86798,14.12234,13.82992,14.88467,13.5818
"Q9P1F3",14.32383,14.34837,14.70881,14.2604224342871,14.04733,13.67286,13.35731,14.22757,13.72191,13.68136,13.7057791567413,14.59375
"Q9P270",14.42258,14.29197,14.8877,14.2712506919587,14.71085,14.47697,14.38658,14.14474,14.59383,14.08677,14.63396,14.20978
"Q9P291",13.28205,12.7032,12.78026,13.8176747661748,13.10162,13.40447,13.98134,14.20688,13.63842,13.56679,13.73607,13.82517
"Q9P299",15.34676,15.75616,14.91685,15.58529,15.62928,15.94739,15.94356,16.05035,15.88682,15.79374,15.87967,16.0105
"Q9UBI6",13.78692,15.32965,14.26628,13.3582647572251,15.2631,15.43015,15.85526,14.05007,16.02644,15.68683,15.08972,16.3086
"Q9UBV8",15.70667,15.80987,15.38998,14.65524,15.82582,15.96431,15.9362,16.066,16.18783,16.10404,15.47934,16.24962
"Q9UEU0",14.39991,14.29197,14.26695,14.56107,14.34419,14.41004,14.67464,14.89443,14.64951,14.68685,14.66406,14.84797
"Q9UHA4",16.3944,16.31538,16.05394,15.6343109346298,16.46992,16.05314,16.01385,16.50758,15.92035,15.31248,15.10494,16.31316
"Q9UNK0",14.7581,14.71861,14.64586,14.50637,14.88716,14.8193,14.96423,15.18127,15.02869,15.03099,14.79258,15.16987
"Q9UNL2",16.74908,16.43971,16.29704,16.7627558440478,15.85781,15.99598,16.33233,15.89259,16.33653,16.23128,16.68798,15.98504
"Q9UQ13",14.08086,14.11606,14.15713,14.5055253308107,13.82866,13.97105,14.27769,14.41174,14.15151,14.4191227898439,14.46294,14.54793
"Q9Y237",14.63036,14.08742,14.97928,14.3244004796909,14.20276,13.91583,13.81569,13.95342,14.23074,13.3198,14.15963,14.20025
"Q9Y2V2",15.84578,16.20567,15.72647,15.58788,16.52271,16.18917,15.24453,15.9356,16.14858,15.27591,15.29265,16.02168
"Q9Y2V7",13.82748,13.8485700465203,13.50058,14.1592,13.5903833076398,13.96087,13.99746,13.7696,13.75503,14.01252,14.27987,13.7187333306193
"Q9Y3C1",14.59329,13.94512,14.71187,14.3405895323817,13.87686,13.97986,13.85998,13.78337,14.33441,14.24793,14.07067,14.04787
"Q9Y3Q8",14.45948,14.29108,14.58565,14.10212,14.62107,14.14478,14.00273,13.9051207838313,14.09008,13.47841,14.44036,13.70714
"Q9Y496",14.42786,14.1528832940748,14.32122,14.04536,14.1786488769516,14.05241,14.35844,14.3049,14.36979,14.3282957564113,14.10022,14.59171
"Q9Y5J7",13.76843,13.54045,14.19027,13.2417129565729,13.89928,13.67473,13.43988,13.18179,13.65548,13.21087,13.31296,13.59967
"Q9Y5X2",13.97233,13.89258,13.9348835618408,14.56009,14.2109075495564,13.95692,13.9945,14.55084,14.26459,14.00326,14.52698,14.38901
"A0A2Y9D025",14.48923,13.97303,14.72197,13.98068,14.29641,13.71414,13.84997,14.36526,14.13998,13.98295,14.28978,14.39577
"A0A5F9ZH79",14.91328,15.2323,14.74177,14.848,15.03342,15.26128,15.28204,15.04944,15.26617,15.39456,14.88564,15.39116
"E9PR30",16.79942,15.64113,16.505,17.1846,15.9393,16.04441,16.14364,16.39075,16.79824,17.28359,16.41433,16.52896
"F8W0Q9",15.5823,15.55908,15.76335,15.37335,15.46536,15.20831,15.28927,15.06475,15.29018,15.10596,15.18787,15.14592
"H0Y9Y3",14.79126,14.65659,15.08504,14.96828,15.11611,14.5196,14.8182,14.44219,15.50911,14.94418,15.1529243241443,14.94742
"I3L505",15.41368,15.10042,15.50749,15.26635,15.67068,15.23033,15.14675,15.32958,15.24488,14.81632,14.69505,15.34426
"P61513",15.92467,16.57046,16.882,17.0328,16.55332,16.59776,17.1002,17.30752,17.01069,18.09886,17.46293,17.44594
"P61077",17.38002,16.86714,17.04622,17.75124,17.05579,17.23046,17.30607,17.22695,17.33999,17.06763,17.42021,17.43453
"A6NHR9",15.60757,15.90041,15.44074,15.71295,15.57306,15.67532,15.56863,16.08453,15.44523,15.6720217718398,15.50235,16.20529
"C9JLW8",15.21706,15.13893,15.66817,14.80629,15.13063,14.83087,14.52454,14.41052,14.79993,14.50436,14.98248,14.92403
"O00115",16.37696,15.91636,16.21074,15.81033,16.24426,15.77253,15.96287,15.7611,15.93686,14.97071,16.0586,15.4194
"O14562",15.60923,15.41364,15.80484,15.48184,15.35751,15.16281,15.55771,14.55663,15.42322,15.00198,15.50967,14.65819
"O14656",14.3714371491918,14.14545,14.18097,14.82897,13.9705873064413,13.9016,14.23043,14.02521,14.13831,14.08603,14.63789,13.73388
"O14657",13.86575,13.84262,14.53188,14.078974692706,14.3405886844299,13.82961,14.65111,14.27868,14.19031,13.8341310433606,14.55177,14.01525
"O14908",14.0244,14.66012,14.97259,14.29212,14.47266,14.51777,14.46535,14.42611,14.03733,14.18542,14.53127,14.72033
"O14925",14.19143,14.10049,14.46092,14.6132749625829,13.73868,13.71659,13.85849,13.89559,14.15724,13.81539,14.6713,13.76396
"O15121",16.59275,15.80391,15.45896,16.30535,15.86374,16.13694,16.67665,16.57691,16.46744,16.65823,16.16933,16.53721
"O15173",16.3179,16.33732,16.20423,16.56812,16.77047,16.34249,16.52294,16.45764,16.65826,15.80106,17.16909,16.01413
"O43251",14.31864,14.64244,15.10433,14.3848594947367,14.61194,14.35021,13.72393,14.07501,13.82024,13.85949,14.4096,13.8704943993074
"O43504",16.84952,17.2449,17.53239,16.65758,17.665,16.97326,17.1863,17.0415,17.21414,16.5225,17.15637,17.10987
"O43583",16.1371,16.03049,16.09313,15.80023,16.17057,15.93858,16.03995,15.54234,16.06884,15.15549,15.87322,15.92712
"O60256",13.53618,13.67841,13.36056,13.9466195566309,13.73512,13.91481,14.22995,14.30003,14.1993,14.39496,14.11512,14.2903
"O60613",14.89706,14.40318,15.18056,14.4228502643892,14.69672,13.67678,14.29894,13.830071365115,14.31492,13.3690916222598,14.41809,13.72165
"O60888",17.73473,18.15522,17.57918,16.82306,18.72814,18.37744,18.25513,18.68758,18.68125,18.53427,17.90512,18.92164
"O60925",16.64481,16.41596,17.05857,14.90949,16.61263,16.35479,16.22437,16.32067,16.17667,16.0573,16.56519,16.17602
"O75208",13.52511,13.66228,14.01123,13.2913541437298,13.7036,13.59943,13.232,13.36425,13.47614,13.24445,13.18395,12.99614
"O75787",13.70787,13.55191,13.35933,14.0460349097514,13.67543,13.87398,14.15037,14.28152,14.24081,14.48442,14.0590792376811,14.39537
"O75884",16.28748,16.68895,15.9321,16.2710184668622,16.64949,16.74385,16.5477,16.72498,16.45293,16.29513,16.4136296842845,16.62994
"O94888",15.41353,15.44541,15.44845,14.91,15.19122,15.19739,15.15257,14.65098,15.02786,14.98043,15.01605,14.53366
"O95168",14.60161,14.09138,14.70525,14.8712782702539,14.31395,14.1690198667578,14.16754,14.44995,14.41188,14.59511,14.79657,14.49125
"O95400",14.92465,14.51984,15.00118,14.4326,14.63571,14.30777,14.06261,14.11331,14.5031,13.9291,14.42507,14.03168
"O95486",14.53307,14.27248,14.11607,14.89948,13.92943,14.53936,14.56258,14.69032,14.48713,15.44194,14.38493,14.52181
"O95834",14.01029,13.76329,13.95943,13.6810203065835,14.39021,14.46758,14.44866,14.10736,14.46425,14.71553,13.82987,13.96662
"P00374",14.24559,15.09389,14.91038,14.2376685688021,14.28083,14.25004,13.85298,13.5312108767197,14.74305,14.5695,14.56815,13.79539
"P00403",15.17893,16.00782,14.77707,15.83318,15.27537,16.0976,15.94465,16.71429,15.53477,15.98567,15.37696,16.45821
"P02771",17.06588,15.77751,17.08049,16.19621,17.66837,17.86085,17.35351,17.77099,17.93794,18.93863,17.15584,17.63654
"P05386",19.93554,19.50603,20.39441,19.57444,20.04622,19.84272,19.54379,19.73126,19.98579,19.6805,19.92227,20.00931
"P06730",15.90582,16.04395,16.01336,15.98115,15.93697,15.86094,15.80802,15.76576,15.88228,15.84246,15.90985,15.74876
"P07305",15.30057,15.61397,15.40246,15.50624,16.04937,15.89425,16.30865,16.17456,16.22105,17.11199,15.80274,15.82294
"P08243",15.18791,15.54577,14.71585,14.96,14.26497,15.30159,15.22805,14.37471,14.85946,15.97902,14.8788,15.27944
"P08397",13.6870127916668,13.78952,13.85206,13.29613,13.97468,13.57377,13.3486,13.41316,13.71693,13.58617,13.5030091247979,13.30747
"P08651",14.17331,14.5706,14.13964,14.18988,14.59732,14.60539,14.7434,14.74789,14.53632,15.00511,14.42999,14.85532
"P09234",15.48285,15.02069,15.78356,15.02407,14.94373,14.76335,14.73404,14.44026,14.9691,14.34497,14.63717,14.56533
"P09496",17.22517,16.96954,17.36377,15.94283,17.20185,16.95375,16.99105,16.46486,17.18262,16.4765,17.2161,16.6759
"P11117",14.90586,14.56336,14.73135,14.57237,15.14384,14.86423,14.99207,14.40396,15.07078,14.33104,15.07281,14.16936
"P11441",14.57451,14.50059,15.0422,14.3418648295799,14.7117,14.2142905015925,14.03933,14.15648,14.40656,13.73588,14.36038,13.86623
"P14174",20.20438,20.46135,20.87163,19.43905,20.87016,20.46949,20.11531,20.26671,20.50359,19.84961,20.50916,20.34282
"P14927",16.66491,16.74142,17.00706,16.08089,16.86518,16.50952,16.23233,16.31219,16.4231,15.83131,16.06655,16.26923
